Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,3.980E-01,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E-01,
Vertical Position,-4.160E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,10000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,1.000E-04,
Horizontal Old Scale,1.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.32,
Mode,Detail,
Waveform Data,
1.008000e-01,6.80e-01,
1.009000e-01,6.32e-01,
1.010000e-01,6.44e-01,
1.011000e-01,6.56e-01,
1.012000e-01,6.40e-01,
1.013000e-01,6.52e-01,
1.014000e-01,6.80e-01,
1.015000e-01,6.68e-01,
1.016000e-01,6.80e-01,
1.017000e-01,6.60e-01,
1.018000e-01,6.56e-01,
1.019000e-01,6.56e-01,
1.020000e-01,6.76e-01,
1.021000e-01,7.00e-01,
1.022000e-01,7.00e-01,
1.023000e-01,6.96e-01,
1.024000e-01,7.00e-01,
1.025000e-01,7.00e-01,
1.026000e-01,7.08e-01,
1.027000e-01,7.08e-01,
1.028000e-01,7.00e-01,
1.029000e-01,6.84e-01,
1.030000e-01,6.96e-01,
1.031000e-01,7.00e-01,
1.032000e-01,7.00e-01,
1.033000e-01,7.00e-01,
1.034000e-01,7.08e-01,
1.035000e-01,7.00e-01,
1.036000e-01,7.12e-01,
1.037000e-01,7.12e-01,
1.038000e-01,7.20e-01,
1.039000e-01,7.20e-01,
1.040000e-01,7.12e-01,
1.041000e-01,7.08e-01,
1.042000e-01,7.08e-01,
1.043000e-01,7.00e-01,
1.044000e-01,6.96e-01,
1.045000e-01,6.60e-01,
1.046000e-01,7.00e-01,
1.047000e-01,6.80e-01,
1.048000e-01,6.56e-01,
1.049000e-01,6.76e-01,
1.050000e-01,7.00e-01,
1.051000e-01,7.08e-01,
1.052000e-01,7.12e-01,
1.053000e-01,6.96e-01,
1.054000e-01,6.44e-01,
1.055000e-01,6.96e-01,
1.056000e-01,6.76e-01,
1.057000e-01,6.56e-01,
1.058000e-01,6.44e-01,
1.059000e-01,6.40e-01,
1.060000e-01,6.24e-01,
1.061000e-01,6.24e-01,
1.062000e-01,6.36e-01,
1.063000e-01,6.36e-01,
1.064000e-01,6.32e-01,
1.065000e-01,6.24e-01,
1.066000e-01,6.24e-01,
1.067000e-01,6.16e-01,
1.068000e-01,6.16e-01,
1.069000e-01,6.12e-01,
1.070000e-01,6.12e-01,
1.071000e-01,6.08e-01,
1.072000e-01,6.20e-01,
1.073000e-01,6.20e-01,
1.074000e-01,6.32e-01,
1.075000e-01,6.36e-01,
1.076000e-01,6.32e-01,
1.077000e-01,6.64e-01,
1.078000e-01,6.16e-01,
1.079000e-01,7.24e-01,
1.080000e-01,7.20e-01,
1.081000e-01,7.28e-01,
1.082000e-01,6.52e-01,
1.083000e-01,6.60e-01,
1.084000e-01,6.68e-01,
1.085000e-01,6.20e-01,
1.086000e-01,6.32e-01,
1.087000e-01,6.24e-01,
1.088000e-01,6.20e-01,
1.089000e-01,6.20e-01,
1.090000e-01,6.16e-01,
1.091000e-01,6.20e-01,
1.092000e-01,6.40e-01,
1.093000e-01,6.00e-01,
1.094000e-01,6.60e-01,
1.095000e-01,6.56e-01,
1.096000e-01,6.52e-01,
1.097000e-01,6.16e-01,
1.098000e-01,6.76e-01,
1.099000e-01,6.32e-01,
1.100000e-01,6.84e-01,
1.101000e-01,6.64e-01,
1.102000e-01,6.56e-01,
1.103000e-01,6.64e-01,
1.104000e-01,6.60e-01,
1.105000e-01,6.84e-01,
1.106000e-01,6.64e-01,
1.107000e-01,6.56e-01,
1.108000e-01,6.36e-01,
1.109000e-01,6.40e-01,
1.110000e-01,6.32e-01,
1.111000e-01,6.44e-01,
1.112000e-01,6.60e-01,
1.113000e-01,6.20e-01,
1.114000e-01,6.24e-01,
1.115000e-01,6.24e-01,
1.116000e-01,6.52e-01,
1.117000e-01,6.32e-01,
1.118000e-01,6.32e-01,
1.119000e-01,6.40e-01,
1.120000e-01,6.24e-01,
1.121000e-01,6.52e-01,
1.122000e-01,6.52e-01,
1.123000e-01,6.40e-01,
1.124000e-01,6.60e-01,
1.125000e-01,6.52e-01,
1.126000e-01,6.36e-01,
1.127000e-01,6.52e-01,
1.128000e-01,6.44e-01,
1.129000e-01,6.40e-01,
1.130000e-01,6.40e-01,
1.131000e-01,6.44e-01,
1.132000e-01,6.44e-01,
1.133000e-01,6.44e-01,
1.134000e-01,6.52e-01,
1.135000e-01,6.44e-01,
1.136000e-01,6.44e-01,
1.137000e-01,6.52e-01,
1.138000e-01,6.40e-01,
1.139000e-01,6.44e-01,
1.140000e-01,6.44e-01,
1.141000e-01,6.44e-01,
1.142000e-01,6.44e-01,
1.143000e-01,6.40e-01,
1.144000e-01,6.40e-01,
1.145000e-01,6.36e-01,
1.146000e-01,6.40e-01,
1.147000e-01,6.44e-01,
1.148000e-01,6.40e-01,
1.149000e-01,6.36e-01,
1.150000e-01,6.40e-01,
1.151000e-01,6.40e-01,
1.152000e-01,6.32e-01,
1.153000e-01,6.24e-01,
1.154000e-01,6.36e-01,
1.155000e-01,6.24e-01,
1.156000e-01,6.00e-01,
1.157000e-01,6.12e-01,
1.158000e-01,6.16e-01,
1.159000e-01,6.00e-01,
1.160000e-01,5.92e-01,
1.161000e-01,6.12e-01,
1.162000e-01,5.72e-01,
1.163000e-01,5.72e-01,
1.164000e-01,5.96e-01,
1.165000e-01,6.12e-01,
1.166000e-01,6.16e-01,
1.167000e-01,6.16e-01,
1.168000e-01,6.20e-01,
1.169000e-01,6.16e-01,
1.170000e-01,6.16e-01,
1.171000e-01,6.16e-01,
1.172000e-01,6.24e-01,
1.173000e-01,6.32e-01,
1.174000e-01,6.36e-01,
1.175000e-01,6.36e-01,
1.176000e-01,6.20e-01,
1.177000e-01,6.24e-01,
1.178000e-01,6.32e-01,
1.179000e-01,6.32e-01,
1.180000e-01,6.40e-01,
1.181000e-01,6.44e-01,
1.182000e-01,6.44e-01,
1.183000e-01,6.44e-01,
1.184000e-01,6.44e-01,
1.185000e-01,6.52e-01,
1.186000e-01,6.52e-01,
1.187000e-01,6.44e-01,
1.188000e-01,6.40e-01,
1.189000e-01,6.40e-01,
1.190000e-01,6.36e-01,
1.191000e-01,6.36e-01,
1.192000e-01,6.36e-01,
1.193000e-01,6.32e-01,
1.194000e-01,6.32e-01,
1.195000e-01,6.36e-01,
1.196000e-01,6.36e-01,
1.197000e-01,6.32e-01,
1.198000e-01,6.24e-01,
1.199000e-01,6.32e-01,
1.200000e-01,6.24e-01,
1.201000e-01,6.24e-01,
1.202000e-01,6.24e-01,
1.203000e-01,6.20e-01,
1.204000e-01,6.20e-01,
1.205000e-01,6.16e-01,
1.206000e-01,6.12e-01,
1.207000e-01,6.16e-01,
1.208000e-01,6.16e-01,
1.209000e-01,6.16e-01,
1.210000e-01,6.16e-01,
1.211000e-01,6.24e-01,
1.212000e-01,6.24e-01,
1.213000e-01,5.96e-01,
1.214000e-01,5.72e-01,
1.215000e-01,6.12e-01,
1.216000e-01,6.12e-01,
1.217000e-01,5.96e-01,
1.218000e-01,6.00e-01,
1.219000e-01,6.08e-01,
1.220000e-01,6.08e-01,
1.221000e-01,6.00e-01,
1.222000e-01,6.08e-01,
1.223000e-01,6.16e-01,
1.224000e-01,6.12e-01,
1.225000e-01,6.16e-01,
1.226000e-01,6.16e-01,
1.227000e-01,6.16e-01,
1.228000e-01,6.20e-01,
1.229000e-01,6.08e-01,
1.230000e-01,6.00e-01,
1.231000e-01,5.92e-01,
1.232000e-01,6.00e-01,
1.233000e-01,6.24e-01,
1.234000e-01,5.96e-01,
1.235000e-01,5.96e-01,
1.236000e-01,5.76e-01,
1.237000e-01,5.88e-01,
1.238000e-01,5.92e-01,
1.239000e-01,5.80e-01,
1.240000e-01,5.92e-01,
1.241000e-01,5.76e-01,
1.242000e-01,5.68e-01,
1.243000e-01,5.80e-01,
1.244000e-01,5.96e-01,
1.245000e-01,5.92e-01,
1.246000e-01,5.76e-01,
1.247000e-01,5.76e-01,
1.248000e-01,5.72e-01,
1.249000e-01,5.76e-01,
1.250000e-01,5.72e-01,
1.251000e-01,5.76e-01,
1.252000e-01,5.76e-01,
1.253000e-01,5.80e-01,
1.254000e-01,5.76e-01,
1.255000e-01,5.80e-01,
1.256000e-01,5.72e-01,
1.257000e-01,5.88e-01,
1.258000e-01,5.80e-01,
1.259000e-01,5.92e-01,
1.260000e-01,5.88e-01,
1.261000e-01,5.88e-01,
1.262000e-01,5.92e-01,
1.263000e-01,5.80e-01,
1.264000e-01,5.80e-01,
1.265000e-01,5.76e-01,
1.266000e-01,5.96e-01,
1.267000e-01,5.76e-01,
1.268000e-01,5.88e-01,
1.269000e-01,5.88e-01,
1.270000e-01,5.96e-01,
1.271000e-01,5.96e-01,
1.272000e-01,6.00e-01,
1.273000e-01,5.96e-01,
1.274000e-01,6.00e-01,
1.275000e-01,5.92e-01,
1.276000e-01,5.92e-01,
1.277000e-01,5.92e-01,
1.278000e-01,5.80e-01,
1.279000e-01,6.08e-01,
1.280000e-01,5.80e-01,
1.281000e-01,6.00e-01,
1.282000e-01,6.08e-01,
1.283000e-01,5.88e-01,
1.284000e-01,5.96e-01,
1.285000e-01,5.92e-01,
1.286000e-01,5.92e-01,
1.287000e-01,5.80e-01,
1.288000e-01,5.72e-01,
1.289000e-01,5.64e-01,
1.290000e-01,6.20e-01,
1.291000e-01,5.76e-01,
1.292000e-01,5.80e-01,
1.293000e-01,5.80e-01,
1.294000e-01,5.76e-01,
1.295000e-01,5.80e-01,
1.296000e-01,5.76e-01,
1.297000e-01,5.80e-01,
1.298000e-01,5.88e-01,
1.299000e-01,5.96e-01,
1.300000e-01,5.96e-01,
1.301000e-01,5.88e-01,
1.302000e-01,6.12e-01,
1.303000e-01,6.00e-01,
1.304000e-01,6.16e-01,
1.305000e-01,5.96e-01,
1.306000e-01,6.08e-01,
1.307000e-01,6.08e-01,
1.308000e-01,5.92e-01,
1.309000e-01,6.32e-01,
1.310000e-01,6.16e-01,
1.311000e-01,6.08e-01,
1.312000e-01,5.80e-01,
1.313000e-01,6.12e-01,
1.314000e-01,5.92e-01,
1.315000e-01,6.00e-01,
1.316000e-01,5.68e-01,
1.317000e-01,5.96e-01,
1.318000e-01,5.88e-01,
1.319000e-01,6.40e-01,
1.320000e-01,6.24e-01,
1.321000e-01,6.24e-01,
1.322000e-01,6.36e-01,
1.323000e-01,6.20e-01,
1.324000e-01,6.24e-01,
1.325000e-01,5.64e-01,
1.326000e-01,5.64e-01,
1.327000e-01,5.68e-01,
1.328000e-01,5.68e-01,
1.329000e-01,5.68e-01,
1.330000e-01,5.68e-01,
1.331000e-01,5.68e-01,
1.332000e-01,5.72e-01,
1.333000e-01,5.64e-01,
1.334000e-01,5.56e-01,
1.335000e-01,5.64e-01,
1.336000e-01,5.68e-01,
1.337000e-01,5.68e-01,
1.338000e-01,5.68e-01,
1.339000e-01,5.68e-01,
1.340000e-01,5.72e-01,
1.341000e-01,5.72e-01,
1.342000e-01,5.76e-01,
1.343000e-01,5.72e-01,
1.344000e-01,5.68e-01,
1.345000e-01,5.68e-01,
1.346000e-01,5.68e-01,
1.347000e-01,5.64e-01,
1.348000e-01,5.68e-01,
1.349000e-01,5.68e-01,
1.350000e-01,5.68e-01,
1.351000e-01,5.64e-01,
1.352000e-01,5.68e-01,
1.353000e-01,5.56e-01,
1.354000e-01,6.16e-01,
1.355000e-01,6.16e-01,
1.356000e-01,6.24e-01,
1.357000e-01,6.32e-01,
1.358000e-01,6.52e-01,
1.359000e-01,6.64e-01,
1.360000e-01,6.64e-01,
1.361000e-01,6.68e-01,
1.362000e-01,6.36e-01,
1.363000e-01,6.80e-01,
1.364000e-01,6.56e-01,
1.365000e-01,6.68e-01,
1.366000e-01,6.60e-01,
1.367000e-01,6.56e-01,
1.368000e-01,6.32e-01,
1.369000e-01,6.32e-01,
1.370000e-01,6.40e-01,
1.371000e-01,6.44e-01,
1.372000e-01,6.40e-01,
1.373000e-01,6.44e-01,
1.374000e-01,6.36e-01,
1.375000e-01,6.36e-01,
1.376000e-01,6.32e-01,
1.377000e-01,6.40e-01,
1.378000e-01,6.36e-01,
1.379000e-01,6.32e-01,
1.380000e-01,6.40e-01,
1.381000e-01,6.36e-01,
1.382000e-01,6.36e-01,
1.383000e-01,6.20e-01,
1.384000e-01,5.88e-01,
1.385000e-01,6.24e-01,
1.386000e-01,6.00e-01,
1.387000e-01,6.20e-01,
1.388000e-01,6.16e-01,
1.389000e-01,5.76e-01,
1.390000e-01,6.00e-01,
1.391000e-01,5.80e-01,
1.392000e-01,5.56e-01,
1.393000e-01,5.68e-01,
1.394000e-01,5.96e-01,
1.395000e-01,5.92e-01,
1.396000e-01,5.96e-01,
1.397000e-01,5.92e-01,
1.398000e-01,5.68e-01,
1.399000e-01,5.72e-01,
1.400000e-01,5.72e-01,
1.401000e-01,5.76e-01,
1.402000e-01,5.76e-01,
1.403000e-01,5.44e-01,
1.404000e-01,5.52e-01,
1.405000e-01,5.68e-01,
1.406000e-01,5.68e-01,
1.407000e-01,5.68e-01,
1.408000e-01,5.52e-01,
1.409000e-01,5.24e-01,
1.410000e-01,5.56e-01,
1.411000e-01,5.68e-01,
1.412000e-01,5.52e-01,
1.413000e-01,5.68e-01,
1.414000e-01,5.64e-01,
1.415000e-01,5.68e-01,
1.416000e-01,5.72e-01,
1.417000e-01,5.68e-01,
1.418000e-01,5.48e-01,
1.419000e-01,5.56e-01,
1.420000e-01,5.48e-01,
1.421000e-01,5.64e-01,
1.422000e-01,5.12e-01,
1.423000e-01,5.44e-01,
1.424000e-01,5.44e-01,
1.425000e-01,5.52e-01,
1.426000e-01,5.44e-01,
1.427000e-01,5.36e-01,
1.428000e-01,5.56e-01,
1.429000e-01,5.28e-01,
1.430000e-01,5.44e-01,
1.431000e-01,5.08e-01,
1.432000e-01,5.28e-01,
1.433000e-01,5.20e-01,
1.434000e-01,5.44e-01,
1.435000e-01,5.24e-01,
1.436000e-01,5.48e-01,
1.437000e-01,5.56e-01,
1.438000e-01,5.20e-01,
1.439000e-01,5.64e-01,
1.440000e-01,5.36e-01,
1.441000e-01,5.36e-01,
1.442000e-01,5.48e-01,
1.443000e-01,5.64e-01,
1.444000e-01,5.24e-01,
1.445000e-01,5.52e-01,
1.446000e-01,5.48e-01,
1.447000e-01,5.44e-01,
1.448000e-01,5.32e-01,
1.449000e-01,5.08e-01,
1.450000e-01,5.68e-01,
1.451000e-01,5.24e-01,
1.452000e-01,5.68e-01,
1.453000e-01,5.72e-01,
1.454000e-01,5.72e-01,
1.455000e-01,5.64e-01,
1.456000e-01,5.56e-01,
1.457000e-01,5.56e-01,
1.458000e-01,5.52e-01,
1.459000e-01,5.52e-01,
1.460000e-01,5.36e-01,
1.461000e-01,5.48e-01,
1.462000e-01,5.12e-01,
1.463000e-01,5.48e-01,
1.464000e-01,5.48e-01,
1.465000e-01,5.12e-01,
1.466000e-01,5.44e-01,
1.467000e-01,5.00e-01,
1.468000e-01,5.32e-01,
1.469000e-01,5.08e-01,
1.470000e-01,5.48e-01,
1.471000e-01,5.44e-01,
1.472000e-01,5.56e-01,
1.473000e-01,5.56e-01,
1.474000e-01,5.56e-01,
1.475000e-01,5.56e-01,
1.476000e-01,5.56e-01,
1.477000e-01,5.64e-01,
1.478000e-01,5.64e-01,
1.479000e-01,5.56e-01,
1.480000e-01,5.64e-01,
1.481000e-01,5.64e-01,
1.482000e-01,5.64e-01,
1.483000e-01,5.56e-01,
1.484000e-01,5.56e-01,
1.485000e-01,5.64e-01,
1.486000e-01,5.68e-01,
1.487000e-01,5.64e-01,
1.488000e-01,5.64e-01,
1.489000e-01,5.68e-01,
1.490000e-01,5.68e-01,
1.491000e-01,5.68e-01,
1.492000e-01,5.52e-01,
1.493000e-01,5.20e-01,
1.494000e-01,5.32e-01,
1.495000e-01,5.04e-01,
1.496000e-01,4.96e-01,
1.497000e-01,5.00e-01,
1.498000e-01,4.84e-01,
1.499000e-01,5.04e-01,
1.500000e-01,5.24e-01,
1.501000e-01,5.20e-01,
1.502000e-01,5.44e-01,
1.503000e-01,5.00e-01,
1.504000e-01,5.48e-01,
1.505000e-01,5.56e-01,
1.506000e-01,5.08e-01,
1.507000e-01,5.32e-01,
1.508000e-01,5.48e-01,
1.509000e-01,5.44e-01,
1.510000e-01,5.48e-01,
1.511000e-01,5.56e-01,
1.512000e-01,5.56e-01,
1.513000e-01,5.56e-01,
1.514000e-01,5.28e-01,
1.515000e-01,5.36e-01,
1.516000e-01,5.12e-01,
1.517000e-01,5.24e-01,
1.518000e-01,5.12e-01,
1.519000e-01,5.20e-01,
1.520000e-01,5.12e-01,
1.521000e-01,5.20e-01,
1.522000e-01,5.52e-01,
1.523000e-01,5.20e-01,
1.524000e-01,5.08e-01,
1.525000e-01,5.08e-01,
1.526000e-01,5.32e-01,
1.527000e-01,5.36e-01,
1.528000e-01,5.20e-01,
1.529000e-01,5.08e-01,
1.530000e-01,5.04e-01,
1.531000e-01,5.20e-01,
1.532000e-01,5.36e-01,
1.533000e-01,5.24e-01,
1.534000e-01,5.12e-01,
1.535000e-01,5.12e-01,
1.536000e-01,5.36e-01,
1.537000e-01,5.32e-01,
1.538000e-01,5.28e-01,
1.539000e-01,5.28e-01,
1.540000e-01,5.24e-01,
1.541000e-01,5.20e-01,
1.542000e-01,5.32e-01,
1.543000e-01,5.24e-01,
1.544000e-01,5.44e-01,
1.545000e-01,5.52e-01,
1.546000e-01,5.52e-01,
1.547000e-01,5.56e-01,
1.548000e-01,5.56e-01,
1.549000e-01,5.44e-01,
1.550000e-01,5.72e-01,
1.551000e-01,5.64e-01,
1.552000e-01,5.72e-01,
1.553000e-01,5.88e-01,
1.554000e-01,5.92e-01,
1.555000e-01,5.80e-01,
1.556000e-01,5.96e-01,
1.557000e-01,6.00e-01,
1.558000e-01,6.00e-01,
1.559000e-01,6.00e-01,
1.560000e-01,6.08e-01,
1.561000e-01,6.00e-01,
1.562000e-01,6.08e-01,
1.563000e-01,6.08e-01,
1.564000e-01,5.52e-01,
1.565000e-01,5.76e-01,
1.566000e-01,5.92e-01,
1.567000e-01,5.96e-01,
1.568000e-01,5.96e-01,
1.569000e-01,5.96e-01,
1.570000e-01,5.92e-01,
1.571000e-01,5.44e-01,
1.572000e-01,5.76e-01,
1.573000e-01,5.88e-01,
1.574000e-01,5.88e-01,
1.575000e-01,5.92e-01,
1.576000e-01,5.96e-01,
1.577000e-01,6.00e-01,
1.578000e-01,6.00e-01,
1.579000e-01,6.08e-01,
1.580000e-01,6.00e-01,
1.581000e-01,6.08e-01,
1.582000e-01,6.00e-01,
1.583000e-01,6.00e-01,
1.584000e-01,6.00e-01,
1.585000e-01,5.96e-01,
1.586000e-01,6.00e-01,
1.587000e-01,6.00e-01,
1.588000e-01,5.92e-01,
1.589000e-01,5.92e-01,
1.590000e-01,5.92e-01,
1.591000e-01,5.88e-01,
1.592000e-01,5.88e-01,
1.593000e-01,5.88e-01,
1.594000e-01,5.76e-01,
1.595000e-01,5.76e-01,
1.596000e-01,5.80e-01,
1.597000e-01,5.76e-01,
1.598000e-01,5.72e-01,
1.599000e-01,5.72e-01,
1.600000e-01,5.72e-01,
1.601000e-01,5.76e-01,
1.602000e-01,5.68e-01,
1.603000e-01,5.76e-01,
1.604000e-01,5.76e-01,
1.605000e-01,5.76e-01,
1.606000e-01,5.76e-01,
1.607000e-01,5.56e-01,
1.608000e-01,5.44e-01,
1.609000e-01,5.24e-01,
1.610000e-01,5.28e-01,
1.611000e-01,5.24e-01,
1.612000e-01,5.24e-01,
1.613000e-01,5.36e-01,
1.614000e-01,5.64e-01,
1.615000e-01,5.68e-01,
1.616000e-01,5.72e-01,
1.617000e-01,5.72e-01,
1.618000e-01,5.68e-01,
1.619000e-01,5.72e-01,
1.620000e-01,5.72e-01,
1.621000e-01,5.72e-01,
1.622000e-01,5.72e-01,
1.623000e-01,5.64e-01,
1.624000e-01,5.76e-01,
1.625000e-01,5.64e-01,
1.626000e-01,5.68e-01,
1.627000e-01,5.80e-01,
1.628000e-01,5.68e-01,
1.629000e-01,5.80e-01,
1.630000e-01,5.80e-01,
1.631000e-01,5.76e-01,
1.632000e-01,5.80e-01,
1.633000e-01,5.80e-01,
1.634000e-01,5.76e-01,
1.635000e-01,5.72e-01,
1.636000e-01,5.80e-01,
1.637000e-01,5.76e-01,
1.638000e-01,5.80e-01,
1.639000e-01,5.88e-01,
1.640000e-01,5.80e-01,
1.641000e-01,5.80e-01,
1.642000e-01,5.80e-01,
1.643000e-01,5.76e-01,
1.644000e-01,5.76e-01,
1.645000e-01,5.76e-01,
1.646000e-01,5.76e-01,
1.647000e-01,5.20e-01,
1.648000e-01,5.12e-01,
1.649000e-01,5.80e-01,
1.650000e-01,5.36e-01,
1.651000e-01,5.76e-01,
1.652000e-01,5.92e-01,
1.653000e-01,5.24e-01,
1.654000e-01,5.12e-01,
1.655000e-01,5.12e-01,
1.656000e-01,5.32e-01,
1.657000e-01,5.24e-01,
1.658000e-01,5.08e-01,
1.659000e-01,5.20e-01,
1.660000e-01,5.12e-01,
1.661000e-01,5.20e-01,
1.662000e-01,5.24e-01,
1.663000e-01,5.24e-01,
1.664000e-01,5.28e-01,
1.665000e-01,5.24e-01,
1.666000e-01,5.20e-01,
1.667000e-01,5.24e-01,
1.668000e-01,5.52e-01,
1.669000e-01,5.20e-01,
1.670000e-01,5.24e-01,
1.671000e-01,5.28e-01,
1.672000e-01,5.28e-01,
1.673000e-01,5.24e-01,
1.674000e-01,5.20e-01,
1.675000e-01,5.20e-01,
1.676000e-01,5.28e-01,
1.677000e-01,5.36e-01,
1.678000e-01,5.44e-01,
1.679000e-01,5.48e-01,
1.680000e-01,5.36e-01,
1.681000e-01,5.28e-01,
1.682000e-01,5.76e-01,
1.683000e-01,5.28e-01,
1.684000e-01,5.96e-01,
1.685000e-01,5.92e-01,
1.686000e-01,5.72e-01,
1.687000e-01,5.64e-01,
1.688000e-01,5.20e-01,
1.689000e-01,5.32e-01,
1.690000e-01,5.28e-01,
1.691000e-01,5.28e-01,
1.692000e-01,5.72e-01,
1.693000e-01,5.36e-01,
1.694000e-01,5.36e-01,
1.695000e-01,5.76e-01,
1.696000e-01,5.64e-01,
1.697000e-01,6.00e-01,
1.698000e-01,5.48e-01,
1.699000e-01,5.64e-01,
1.700000e-01,5.52e-01,
1.701000e-01,5.88e-01,
1.702000e-01,5.64e-01,
1.703000e-01,6.00e-01,
1.704000e-01,5.92e-01,
1.705000e-01,5.52e-01,
1.706000e-01,6.12e-01,
1.707000e-01,6.08e-01,
1.708000e-01,6.20e-01,
1.709000e-01,6.20e-01,
1.710000e-01,6.24e-01,
1.711000e-01,6.08e-01,
1.712000e-01,6.00e-01,
1.713000e-01,5.64e-01,
1.714000e-01,6.08e-01,
1.715000e-01,6.08e-01,
1.716000e-01,6.08e-01,
1.717000e-01,6.08e-01,
1.718000e-01,5.76e-01,
1.719000e-01,5.76e-01,
1.720000e-01,5.72e-01,
1.721000e-01,5.92e-01,
1.722000e-01,6.08e-01,
1.723000e-01,6.24e-01,
1.724000e-01,6.16e-01,
1.725000e-01,5.76e-01,
1.726000e-01,5.96e-01,
1.727000e-01,5.88e-01,
1.728000e-01,6.32e-01,
1.729000e-01,5.92e-01,
1.730000e-01,5.88e-01,
1.731000e-01,6.36e-01,
1.732000e-01,6.12e-01,
1.733000e-01,6.36e-01,
1.734000e-01,6.40e-01,
1.735000e-01,6.12e-01,
1.736000e-01,5.96e-01,
1.737000e-01,6.36e-01,
1.738000e-01,6.32e-01,
1.739000e-01,5.96e-01,
1.740000e-01,6.16e-01,
1.741000e-01,6.12e-01,
1.742000e-01,6.20e-01,
1.743000e-01,6.08e-01,
1.744000e-01,6.12e-01,
1.745000e-01,5.92e-01,
1.746000e-01,6.12e-01,
1.747000e-01,6.16e-01,
1.748000e-01,6.20e-01,
1.749000e-01,6.24e-01,
1.750000e-01,6.08e-01,
1.751000e-01,6.16e-01,
1.752000e-01,6.20e-01,
1.753000e-01,6.12e-01,
1.754000e-01,5.96e-01,
1.755000e-01,6.16e-01,
1.756000e-01,6.16e-01,
1.757000e-01,6.08e-01,
1.758000e-01,5.72e-01,
1.759000e-01,6.12e-01,
1.760000e-01,5.92e-01,
1.761000e-01,5.76e-01,
1.762000e-01,5.76e-01,
1.763000e-01,6.08e-01,
1.764000e-01,6.08e-01,
1.765000e-01,5.80e-01,
1.766000e-01,5.68e-01,
1.767000e-01,5.88e-01,
1.768000e-01,5.80e-01,
1.769000e-01,5.76e-01,
1.770000e-01,5.68e-01,
1.771000e-01,5.80e-01,
1.772000e-01,5.36e-01,
1.773000e-01,5.80e-01,
1.774000e-01,5.56e-01,
1.775000e-01,5.68e-01,
1.776000e-01,5.56e-01,
1.777000e-01,5.56e-01,
1.778000e-01,5.24e-01,
1.779000e-01,5.48e-01,
1.780000e-01,5.44e-01,
1.781000e-01,5.28e-01,
1.782000e-01,5.28e-01,
1.783000e-01,5.28e-01,
1.784000e-01,5.48e-01,
1.785000e-01,5.36e-01,
1.786000e-01,5.20e-01,
1.787000e-01,5.32e-01,
1.788000e-01,5.12e-01,
1.789000e-01,5.12e-01,
1.790000e-01,5.28e-01,
1.791000e-01,5.08e-01,
1.792000e-01,5.04e-01,
1.793000e-01,5.00e-01,
1.794000e-01,5.04e-01,
1.795000e-01,5.00e-01,
1.796000e-01,5.00e-01,
1.797000e-01,5.00e-01,
1.798000e-01,5.00e-01,
1.799000e-01,4.96e-01,
1.800000e-01,4.96e-01,
1.801000e-01,5.08e-01,
1.802000e-01,5.12e-01,
1.803000e-01,5.04e-01,
1.804000e-01,5.56e-01,
1.805000e-01,5.72e-01,
1.806000e-01,5.68e-01,
1.807000e-01,5.24e-01,
1.808000e-01,5.64e-01,
1.809000e-01,5.12e-01,
1.810000e-01,5.48e-01,
1.811000e-01,5.72e-01,
1.812000e-01,5.64e-01,
1.813000e-01,5.72e-01,
1.814000e-01,5.48e-01,
1.815000e-01,5.32e-01,
1.816000e-01,5.76e-01,
1.817000e-01,5.76e-01,
1.818000e-01,5.48e-01,
1.819000e-01,5.88e-01,
1.820000e-01,5.80e-01,
1.821000e-01,5.64e-01,
1.822000e-01,5.44e-01,
1.823000e-01,5.44e-01,
1.824000e-01,5.32e-01,
1.825000e-01,5.52e-01,
1.826000e-01,5.32e-01,
1.827000e-01,5.48e-01,
1.828000e-01,5.56e-01,
1.829000e-01,5.56e-01,
1.830000e-01,5.52e-01,
1.831000e-01,5.44e-01,
1.832000e-01,5.80e-01,
1.833000e-01,5.44e-01,
1.834000e-01,5.80e-01,
1.835000e-01,5.68e-01,
1.836000e-01,6.12e-01,
1.837000e-01,5.80e-01,
1.838000e-01,5.96e-01,
1.839000e-01,6.00e-01,
1.840000e-01,6.00e-01,
1.841000e-01,5.48e-01,
1.842000e-01,5.64e-01,
1.843000e-01,6.12e-01,
1.844000e-01,5.76e-01,
1.845000e-01,5.52e-01,
1.846000e-01,5.76e-01,
1.847000e-01,5.48e-01,
1.848000e-01,5.56e-01,
1.849000e-01,5.56e-01,
1.850000e-01,6.16e-01,
1.851000e-01,6.12e-01,
1.852000e-01,6.08e-01,
1.853000e-01,6.20e-01,
1.854000e-01,5.72e-01,
1.855000e-01,5.80e-01,
1.856000e-01,5.96e-01,
1.857000e-01,5.64e-01,
1.858000e-01,5.80e-01,
1.859000e-01,5.52e-01,
1.860000e-01,5.64e-01,
